From Id	To Id	Tx	Meta
1	0	52.0071	 UDP 9 > 49153
4	3	52.1099	OLSR
3	2	52.1132	OLSR
3	4	52.1132	OLSR
1	0	52.1587	OLSR
1	2	52.1587	OLSR
2	1	52.3634	OLSR
2	3	52.3634	OLSR
0	1	52.4045	OLSR
0	1	53	 UDP 49153 > 9
1	2	53.001	 UDP 49153 > 9
2	3	53.002	 UDP 49153 > 9
3	4	53.003	 UDP 49153 > 9
4	3	53.004	 UDP 9 > 49153
3	2	53.0051	 UDP 9 > 49153
2	1	53.0061	 UDP 9 > 49153
1	0	53.0071	 UDP 9 > 49153
0	1	54	 UDP 49153 > 9
1	2	54.001	 UDP 49153 > 9
2	3	54.002	 UDP 49153 > 9
3	4	54.003	 UDP 49153 > 9
4	3	54.004	 UDP 9 > 49153
3	2	54.0051	 UDP 9 > 49153
2	1	54.0061	 UDP 9 > 49153
1	0	54.0071	 UDP 9 > 49153
4	3	54.0954	OLSR
2	1	54.1685	OLSR
2	3	54.1685	OLSR
1	0	54.2965	OLSR
1	2	54.2965	OLSR
3	2	54.2991	OLSR
3	4	54.2991	OLSR
0	1	54.4342	OLSR
0	1	55	 UDP 49153 > 9
2	1	55.0637	OLSR
2	3	55.0637	OLSR
1	2	55.2122	OLSR
3	2	55.4175	OLSR
3	4	55.4175	OLSR
2	1	55.4191	OLSR
2	3	55.4191	OLSR
1	2	55.6942	OLSR
3	2	55.7627	OLSR
3	4	55.7627	OLSR
0	1	56	 UDP 49153 > 9
2	1	56.0975	OLSR
2	3	56.0975	OLSR
0	1	56.3217	OLSR
1	2	56.3643	OLSR
3	2	56.398	OLSR
3	4	56.398	OLSR
4	3	56.4774	OLSR
0	1	57	 UDP 49153 > 9
0	1	58	 UDP 49153 > 9
1	2	58.0722	OLSR
3	2	58.1536	OLSR
3	4	58.1536	OLSR
4	3	58.2778	OLSR
0	1	58.3586	OLSR
2	1	58.4217	OLSR
2	3	58.4217	OLSR
0	1	59	 UDP 49153 > 9
0	1	60	 UDP 49153 > 9
0	1	60.0162	OLSR
2	1	60.054	OLSR
2	3	60.054	OLSR
3	2	60.072	OLSR
3	4	60.072	OLSR
1	2	60.354	OLSR
2	1	60.3653	OLSR
2	3	60.3653	OLSR
1	2	60.4057	OLSR
4	3	60.4512	OLSR
3	2	60.7019	OLSR
3	4	60.7019	OLSR
0	1	62.2007	OLSR
2	1	62.3377	OLSR
2	3	62.3377	OLSR
3	2	62.3755	OLSR
3	4	62.3755	OLSR
4	3	62.3812	OLSR
1	2	62.475	OLSR
2	1	64.1919	OLSR
2	3	64.1919	OLSR
1	2	64.2556	OLSR
4	3	64.3722	OLSR
3	2	64.4852	OLSR
3	4	64.4852	OLSR
0	1	64.4861	OLSR
2	1	65.0418	OLSR
2	3	65.0418	OLSR
1	2	65.1557	OLSR
3	2	65.468	OLSR
3	4	65.468	OLSR
2	1	65.6202	OLSR
2	3	65.6202	OLSR
3	2	65.7833	OLSR
3	4	65.7833	OLSR
1	2	66.0778	OLSR
3	2	66.1089	OLSR
3	4	66.1089	OLSR
2	1	66.1291	OLSR
2	3	66.1291	OLSR
4	3	66.2967	OLSR
0	1	66.4554	OLSR
2	1	68.0456	OLSR
2	3	68.0456	OLSR
1	2	68.1063	OLSR
4	3	68.4105	OLSR
0	1	68.4314	OLSR
3	2	68.4488	OLSR
3	4	68.4488	OLSR
0	1	70.1418	OLSR
3	2	70.2652	OLSR
3	4	70.2652	OLSR
4	3	70.2802	OLSR
2	1	70.4863	OLSR
2	3	70.4863	OLSR
1	2	70.497	OLSR
3	2	70.6572	OLSR
3	4	70.6572	OLSR
2	1	70.8501	OLSR
2	3	70.8501	OLSR
3	2	71.2831	OLSR
3	4	71.2831	OLSR
4	3	72.0332	OLSR
0	1	72.2917	OLSR
3	2	72.299	OLSR
3	4	72.299	OLSR
2	1	72.3446	OLSR
2	3	72.3446	OLSR
1	2	72.4543	OLSR
4	3	74.0307	OLSR
0	1	74.0452	OLSR
2	1	74.1763	OLSR
2	3	74.1763	OLSR
3	2	74.264	OLSR
3	4	74.264	OLSR
1	2	74.4145	OLSR
1	2	75.2501	OLSR
2	1	75.2687	OLSR
2	3	75.2687	OLSR
3	2	75.3025	OLSR
3	4	75.3025	OLSR
2	1	75.3855	OLSR
2	3	75.3855	OLSR
0	1	76.0828	OLSR
1	2	76.0891	OLSR
2	1	76.1088	OLSR
2	3	76.1088	OLSR
3	2	76.1847	OLSR
3	4	76.1847	OLSR
4	3	76.3903	OLSR
2	1	78.0257	OLSR
2	3	78.0257	OLSR
4	3	78.1039	OLSR
3	2	78.3749	OLSR
3	4	78.3749	OLSR
0	1	78.3853	OLSR
1	2	78.4847	OLSR
0	1	80.041	OLSR
4	3	80.0669	OLSR
1	2	80.086	OLSR
2	1	80.3836	OLSR
2	3	80.3836	OLSR
3	2	80.3932	OLSR
3	4	80.3932	OLSR
2	1	80.5046	OLSR
2	3	80.5046	OLSR
2	1	82.1191	OLSR
2	3	82.1191	OLSR
0	1	82.132	OLSR
1	2	82.1444	OLSR
4	3	82.4501	OLSR
3	2	82.4767	OLSR
3	4	82.4767	OLSR
1	2	84.0658	OLSR
4	3	84.2445	OLSR
2	1	84.27	OLSR
2	3	84.27	OLSR
0	1	84.4381	OLSR
3	2	84.491	OLSR
3	4	84.491	OLSR
3	2	85.1095	OLSR
3	4	85.1095	OLSR
1	2	85.1808	OLSR
