From Id	To Id	Tx	Meta
7	4	28.004	 UDP 9 > 49153
4	2	28.0051	 UDP 9 > 49153
2	1	28.0061	 UDP 9 > 49153
1	0	28.0071	 UDP 9 > 49153
3	2	28.0587	OLSR
3	4	28.0587	OLSR
3	7	28.0587	OLSR
4	2	28.1704	OLSR
4	3	28.1704	OLSR
4	7	28.1704	OLSR
4	5	28.1704	OLSR
4	6	28.1704	OLSR
7	3	28.3123	OLSR
7	4	28.3123	OLSR
7	6	28.3123	OLSR
6	4	28.325	OLSR
6	5	28.325	OLSR
6	7	28.325	OLSR
2	1	28.3385	OLSR
2	3	28.3385	OLSR
2	4	28.3385	OLSR
1	0	28.3582	OLSR
1	2	28.3582	OLSR
1	5	28.3582	OLSR
0	1	28.4077	OLSR
5	1	28.4207	OLSR
5	4	28.4207	OLSR
5	6	28.4207	OLSR
0	1	29	 UDP 49153 > 9
1	2	29.001	 UDP 49153 > 9
2	3	29.002	 UDP 49153 > 9
3	7	29.003	 UDP 49153 > 9
7	4	29.004	 UDP 9 > 49153
4	2	29.0051	 UDP 9 > 49153
2	1	29.0061	 UDP 9 > 49153
1	0	29.0071	 UDP 9 > 49153
0	1	30	 UDP 49153 > 9
1	2	30.001	 UDP 49153 > 9
2	3	30.002	 UDP 49153 > 9
3	7	30.003	 UDP 49153 > 9
7	4	30.004	 UDP 9 > 49153
4	2	30.0051	 UDP 9 > 49153
2	1	30.0061	 UDP 9 > 49153
1	0	30.0071	 UDP 9 > 49153
1	0	30.0151	OLSR
1	2	30.0151	OLSR
1	5	30.0151	OLSR
3	2	30.0245	OLSR
3	4	30.0245	OLSR
3	7	30.0245	OLSR
6	4	30.0345	OLSR
6	5	30.0345	OLSR
6	7	30.0345	OLSR
0	1	30.1379	OLSR
4	2	30.196	OLSR
4	3	30.196	OLSR
4	7	30.196	OLSR
4	5	30.196	OLSR
4	6	30.196	OLSR
5	1	30.2429	OLSR
5	4	30.2429	OLSR
5	6	30.2429	OLSR
2	1	30.3402	OLSR
2	3	30.3402	OLSR
2	4	30.3402	OLSR
7	3	30.3444	OLSR
7	4	30.3444	OLSR
7	6	30.3444	OLSR
4	2	30.3842	OLSR
4	3	30.3842	OLSR
4	7	30.3842	OLSR
4	5	30.3842	OLSR
4	6	30.3842	OLSR
1	0	30.467	OLSR
1	2	30.467	OLSR
1	5	30.467	OLSR
5	1	30.614	OLSR
5	4	30.614	OLSR
5	6	30.614	OLSR
2	1	30.8626	OLSR
2	3	30.8626	OLSR
2	4	30.8626	OLSR
0	1	31	 UDP 49153 > 9
1	2	31.001	 UDP 49153 > 9
2	3	31.002	 UDP 49153 > 9
3	7	31.003	 UDP 49153 > 9
7	4	31.004	 UDP 9 > 49153
4	2	31.0051	 UDP 9 > 49153
2	1	31.0061	 UDP 9 > 49153
1	0	31.0071	 UDP 9 > 49153
1	0	31.0578	OLSR
1	2	31.0578	OLSR
1	5	31.0578	OLSR
5	1	31.1404	OLSR
5	4	31.1404	OLSR
5	6	31.1404	OLSR
0	1	32	 UDP 49153 > 9
4	2	32	OLSR
4	3	32	OLSR
4	7	32	OLSR
4	5	32	OLSR
4	6	32	OLSR
1	2	32.001	 UDP 49153 > 9
2	3	32.002	 UDP 49153 > 9
3	7	32.003	 UDP 49153 > 9
7	4	32.004	 UDP 9 > 49153
4	2	32.0051	 UDP 9 > 49153
2	1	32.0061	 UDP 9 > 49153
1	0	32.0071	 UDP 9 > 49153
2	1	32.0482	OLSR
2	3	32.0482	OLSR
2	4	32.0482	OLSR
3	2	32.0823	OLSR
3	4	32.0823	OLSR
3	7	32.0823	OLSR
7	3	32.1529	OLSR
7	4	32.1529	OLSR
7	6	32.1529	OLSR
0	1	32.1753	OLSR
1	0	32.2099	OLSR
1	2	32.2099	OLSR
1	5	32.2099	OLSR
6	4	32.4392	OLSR
6	5	32.4392	OLSR
6	7	32.4392	OLSR
5	1	32.464	OLSR
5	4	32.464	OLSR
5	6	32.464	OLSR
0	1	33	 UDP 49153 > 9
1	2	33.001	 UDP 49153 > 9
2	3	33.002	 UDP 49153 > 9
3	7	33.003	 UDP 49153 > 9
7	4	33.004	 UDP 9 > 49153
4	2	33.0051	 UDP 9 > 49153
2	1	33.0061	 UDP 9 > 49153
1	0	33.0071	 UDP 9 > 49153
0	1	34	 UDP 49153 > 9
1	2	34.001	 UDP 49153 > 9
2	3	34.002	 UDP 49153 > 9
3	7	34.003	 UDP 49153 > 9
7	4	34.004	 UDP 9 > 49153
4	2	34.0051	 UDP 9 > 49153
2	1	34.0061	 UDP 9 > 49153
1	0	34.0071	 UDP 9 > 49153
2	1	34.0097	OLSR
2	3	34.0097	OLSR
2	4	34.0097	OLSR
6	4	34.0247	OLSR
6	5	34.0247	OLSR
6	7	34.0247	OLSR
5	1	34.0556	OLSR
5	4	34.0556	OLSR
5	6	34.0556	OLSR
3	2	34.0583	OLSR
3	4	34.0583	OLSR
3	7	34.0583	OLSR
1	0	34.1316	OLSR
1	2	34.1316	OLSR
1	5	34.1316	OLSR
